Keyterm,Info
"A9PC 
 Revision 4 
 PACIFIC AEROSPACE LIMITED 
 FU24-954 
 FU24A-954 
 September 8, 2016",
Type Certificate Holder,"Pacific Aerospace Limited 
 Hamilton Airport 
 Private Bag 
 3027 Hamilton, New Zealand"
Type Certificate Holder Record,"Pacific Aerospace Corporation, Ltd. 
 Airport Road, Hamilton Airport 
 Hamilton, New Zealand 
 transferred TC A9PC to 
 Pacific Aerospace Limited 
 on December 12, 2006. 
 (1) This TC was surrendered on August 10, 2016. None of these aircraft are on the U.S. Registry. 
 (2) No standard or restricted airworthiness certificates may be issued for this type. 
 (3) No aircraft are eligible for import. See “serial numbers eligible.”"
"I - Models FU24-954 and FU24A-954 (Normal and Restricted Categories), Approved September 20, 1979",
Engine,Lycoming IO-720-A1A or A1B
Fuel,100/130 minimum grade aviation gasoline
Engine limits,For all operations: 2650 r.p.m. full throttle (400 hp.)
Propeller limits,"Hartzell HC-C3YR-1F/F8475 or HC-C3YR-1RF/F8475R 
 Diameter 86 in. max. 84 in. min. 
 Governor model Hartzell F4-1D"
Airspeed limits,"Vne (Never exceed) 
 143 knots (CAS) (165 mph) ¦ 
 Vno (Max. structural cruising) 
 114 knots (CAS) (131 mph) ¦ 
 Vp (Maneuvering) 
 114 knots (CAS) (131 mph) ¦ 
 Vfe (Flaps extended) 
 86 knots (CAS) ( 99 mph) ¦ 
 NOTE: Aircraft limited to 114 knots (CAS) maximum airspeed for Restricted Category 
 operations. See AFM Supplement(s) for climb performance."
1,"2 
 3 
 4"
3,"2 
 2 
 2"
CG range,"5000 
 4600 lbs. (max.) 
 4000 
 3000 
 2000 
 1000 
 5 
 10 
 15 
 20 
 25 
 Fwd Limit: 
 9.80 in. AOD at 3680 lbs. or less 
 15.26 in. AOD at 4600 lbs. 
 Aft Limit: 
 25.40 in. AOD at all weights. 
 Linear variation between these points."
Empty weight CG range,None
Datum,Wing Leading Edge
Leveling means,Fuselage upper longerons and bulkhead in cargo area
Maximum weight,"4,600 lbs."
Number of seats,"One at 2.20 in fwd of datum (FU24-954) 
 Two at 2.20 in fwd of datum (FU24A-954)"
Maximum cargo,"1,600 lbs. between 20.0 in. aft of datum and 120.0 in. aft of datum 
 Normal Category Operation 
 Load Distribution - Cargo Compartment (Hopper not installed) 
 2000 
 1500 
 1100 lbs. (max) 
 1000 
 500 lbs. (max) 
 500 
 20 
 40 
 60 
 80 
 100 
 120 
 Inches Aft of Datum 
 (See AFM for C.G. loading envelope.)"
Hopper Load lbs,2800 lbs. (Restricted Category operations only)
Fuel capacity,"Tank 
 Total 
 System 
 Capacity 
 Unusable 
 Usable 
 Usable 
 Two wing leading 
 34.2 gal. 
 1.8 gal. 
 32.4 gal. 
 64.8 gal. 
 edge tanks (standard) 
 each tank 
 each tank 
 each tank 
 at 9.8 in. aft of datum 
 Mod. AI/FU/0045 
 34.2 gal. 
 1.8 gal. 
 32.4 gal. 
 64.8 gal. 
 (optional) 
 each tank 
 each tank 
 each tank 
 Two wing leading 
 edge tanks (std) 
 at 9.8 in. aft of datum 
 Two integral tanks 
 36 gal. 
 2.5 gal. 
 33.5 gal. 
 67.0 gal. 
 at 35.1 in. aft of datum 
 each tank 
 each tank 
 each tank 
 Total Usable Capacity 
 131.8 gal."
Oil capacity,4.2 U.S. gal. at 63.0 in. fwd of datum
Control surface movements,"Elevator (relative to fuselage 
 upper longerons in cargo area) 
 Up 20° 
 Down 5° 
 Elevator Tab (with respect to elevator 
 Up 12° 
 Down 6° 
 (Elevator up 20°) 
 (Elevator down 5°) 
 Rudder 
 Right 30° 
 Left 30° 
 Ailerons 
 Up 25° 
 Down 10° 
 Flaps 
 Up 0° 
 Down 40° 
 NOTE: For detail control surface tolerances, refer to New Zealand Aerospace Ind., Ltd. 
 Maintenance Manual. Any maintenance on primary control systems will require control 
 surface travel checks."
Serial Nos eligible,"None. Type certificate surrendered, none on registry."
Drawing List,"NZAIL Drwg No. 248850 (FU24-954) 
 NZAIL Drwg No. 248750 (FU24A-954) 
 Restricted Category Operations 
 List of Approved Spray Equipment and Accessories 
 AI/FU Number 
 Description 
 * 
 0029 and 0030 
 Boom Spray Equipment 
 0038 
 Side Loading Valve 
 * 
 0043 
 Transland Spreader 
 * 
 0046 and 0047 
 Micronair Spray Equipment 
 * 
 0097 
 High Volume Solid Application Equipment 
 0103 
 Hard Points - Spray Equipment 
 * 
 0108 
 Transland Swathmaster 
 ** 
 0109 
 Hopper Ltd 
 ** 
 AP-45 
 37 cu. ft. Hopper (standard - metal top) 
 ** 
 0082 
 43 cu. ft. Hopper (fiberglass) 
 * 
 0125 
 Rear passenger seat 
 * 
 0127 
 Passenger seat cushion and harness"
NOTE,"* Installation will render the airplane eligible for operation in the Restricted Category only. Logbook entries to be 
 accomplished in accordance with FAR 43.9 for each category change. 
 ** Hopper must be empty, if installed, for normal category operation. Hopper lid must be installed during normal 
 category operation."
