Keyterm,Info
"A51CE 
 Revision 7 
 AQUILA Aviation GmbH 
 AT01 
 AT01-100 
 July 29, 2021",
Type Certificate Holder,"AQUILA Aviation GmbH 
 OT Schoenhagen 
 Flugplatz 
 14959 Trebbin 
 Germany"
Type Certificate Holder Record,"AQUILA – Aviation by Excellence AG change name to AQUILA Aviation GmbH 
 on May 29, 2013 
 AQUILA Technische Entwicklungen GmbH 
 Flugplatz 
 D-14959 Schoenhagen 
 Germany 
 transferred TC A51CE to 
 AQUILA – Aviation by Excellence AG 
 on November 19, 2008."
"I. 
 Model AQUILA AT01, (JAR-VLA), approved November 4, 2003",
Engine,"One Rotax 912 S3, TCDS E00051EN"
Fuel,See Pilot's Operating Manual/Airplane Flight Manual
Oil,"API System “SF” or “SG” multi grade (See Airplane Flight Manual recommendations) 
 Do not use aviation grade lubricants."
Coolant,See Pilot's Operating Manual/Airplane Flight Manual
Engine Limits,"All operations, 5500 rpm (2260 propeller rpm), (92.5 hp, 69 kW)"
Propeller,"Mt-propeller, MTV-21-A/175-05 constant speed. 
 TCDS P16BO"
Propeller Limits,"Diameter: 
 Maximum 69.1 inches (1755 mm) 
 Minimum 68.7 inches (1745 mm)"
Airspeed Limits,"VNE 
 165 KIAS 
 162 KCAS 
 VA 
 112 KIAS 
 109 KCAS 
 VNO 
 130 KIAS 
 128 KCAS 
 VFE (TAKEOFF FLAPS) 
 90 KIAS 
 87 KCAS 
 VFE (MAXIMUM FLAPS) 
 90 KIAS 
 87 KCAS"
CG Range,16.8 inches (427 mm) to 20.6 in (523 mm) aft of datum line.
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7"
Rev No,"7 
 6 
 6 
 6 
 7 
 6 
 -"
Reference Datum,Wing leading edge at wing root.
Leveling Means,"Wedge 800:77 (5.5°) on top of fuselage cone at 31.5 inches (800mm) in front of 
 horizontal tail leading edge"
Maximum Weight,Takeoff and Landing 1653 pounds (750 kg)
Minimum Crew,1
No of Seats,2 adjustable seats at 17.9 inches (454 mm) to 23.3 inches (591 mm).
Maximum Baggage,Baggage compartment 88.2 lbs (40 kg) at 51.2 inches (1350 mm) aft of datum.
Fuel Capacity,"31.6 gallons (120 liters) total fuel in wing tanks. 
 29.0 gallons (109.6 liters) usable."
Oil Capacity,"3.2 quarts (3.0 liters) total in reservoir at 33.0 (838 mm) in front of datum 
 1.1 quarts (1.0 liters) usable"
Coolant Capacity,"2.5 quarts (2.4 liters) total minimum 
 2.6 quarts (2.5 liters) total maximum in engine housing and cooler at 46.0 (1170 mm) in 
 front of datum"
Maximum Operating Altitude,14500 feet
Control Surface Movements,"Aileron 
 trailing edge up 
 16° + 1.5° 
 trailing edge down 
 11° + 1.0° 
 Elevator 
 trailing edge up 
 23° ± 1.5° 
 trailing edge down 
 24° ± 1.5° 
 Rudder 
 left/right 
 29° ± 1.5° 
 Wing flaps 
 up 
 0° at stop of slotted flap 
 take off 
 17° ± 1.5° 
 landing 
 35° ± 1.5°"
Manufacturer’s Serial Numbers,"- AT01-101 up to AT01-182 (only manufactured by AQUILA Technische 
 Entwicklungen GmbH in Germany.) 
 - AT01-183 up to AT01-299 (only manufactured by AQUILA Aviation by Excellence 
 AG in Germany.)"
Certification Basis,"Certificated under the Special Class provisions of 14 Code of Federal Regulations 
 (CFR), Part 21.17(b) -- 
 JAR-VLA thru amendment VLA/92/1 effective January 1, 1992 and 
 Additional Requirements: Aquila GmbH Engine Mount Connection Design criteria and 
 Winglets for the Aquila GmbH AT01 JAR-VLA Airplane, 
 (final criteria issued 10-20-2003 and published in the Federal Register FR Doc. 03-28138 
 dated November 10, 2003) (68 FR 56809). 
 14 CFR Part 36 effective November 18, 1969, including Amendments 36-1 
 through 36-24 
 Additional Requirements for Night VFR option – Must have AQUILA 
 modification/SB-AT01-010 incorporated for this Option: (See Note 7): 
 The EASA Special Conditions are Special Conditions VLA 1, VLA 181, VLA 773, VLA 
 807, VLA 903, VLA 905, VLA 1107, VLA 1121, VLA 1143, VLA 1147, VLA 1322, 
 VLA 1325, VLA 1331, VLA 1351, VLA 1353, VLA 1381, VLA 1383, VLA 1431, VLA 
 1547, VLA 1559 and VLA 1583. The FAA also adopted the corresponding EASA 
 acceptable Means of Compliance (AMC) as shown in appendix 2 of the CRI A-01 for the 
 night VFR project. (final design criteria issued 8-12-2013 as published in the Federal 
 Register FR Doc. 2013-20151 dated August 19, 2013) (78 FR 50313). 
 Type Certificate No. A51CE was issued November 4, 2003. 
 Date of Application for Type Certificate was December 3, 2001. 
 The Luftfahrt Bundesamt originally type certificated this aircraft under its type certificate 
 Number 1106. The FAA validated this product under U.S. Type Certificate Number 
 A51CE. Effective September 28, 2003, the European Aviation Safety Agency (EASA) 
 began oversight of this product on behalf of Germany."
Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations 
 (see Certification Basis) must be installed in the airplane for certification. 
 In addition, the following items of equipment are required: 
 Pilot’s Operating Handbook and Airplane Flight Manual, document number 
 AT01-1010-100-US, Rev. A.01 dated July 18, 2003 or later approved revision, must be 
 carried. The list of basic required equipment for Day-VFR operation is contained in the 
 Pilot’s Operating Handbook (POH) and Airplane Flight Manual (AFM). The required 
 Night VFR operation equipment is in Pilot’s Operating Handbook and Airplane Flight 
 Manual, document number AT01-1010-100-US, Rev. B.04 dated March 18, 2013 or 
 later approved revision."
Limitations,(Reserved.)
"II. Model AQUILA AT01-100, (JAR-VLA), approved December 18, 2013",
Engine,"One Rotax 912 S3, TCDS E00051EN"
Fuel,See Pilot's Operating Manual/Airplane Flight Manual
Oil,"API System “SF” or “SG” multi grade (See Airplane Flight Manual recommendations) 
 Do not use aviation grade lubricants."
Coolant,See Pilot's Operating Manual/Airplane Flight Manual
Engine Limits,"Maximum take off power, 5800 rpm (2385 propeller rpm), (98.6 hp, 73.5 kW) 
 Maximum continuous power, 5500 rpm (2260 propeller rpm), (92.5 hp, 69 kW)"
Propeller,"Mt-propeller, MTV-21-A/170-05 constant speed 2-bladed. 
 TCDS P16BO"
Propeller Limits,"Diameter: 
 Maximum 67.1 inches (1705 mm) 
 Minimum 66.7 inches (1695 mm)"
Airspeed Limits,"VNE 
 165 KIAS 
 162 KCAS 
 VA 
 112 KIAS 
 109 KCAS 
 VNO 
 130 KIAS 
 128 KCAS 
 VFE (TAKEOFF FLAPS) 
 90 KIAS 
 87 KCAS 
 VFE (MAXIMUM FLAPS) 
 90 KIAS 
 87 KCAS"
CG Range,16.8 inches (427 mm) to 20.6 in (523 mm) aft of datum line.
Reference Datum,Wing leading edge at wing root.
Leveling Means,"Wedge 800:77 (5.5°) on top of fuselage cone at 31.5 inches (800mm) in front of 
 horizontal tail leading edge"
Maximum Weight,Takeoff and Landing 1653 pounds (750 kg)
Minimum Crew,1
No of Seats,2 adjustable seats at 19.1 inches (484 mm) to 22.8 inches (581 mm).
Maximum Baggage,Baggage compartment 88.2 lbs (40 kg) at 51.2 inches (1300 mm) aft of datum.
Fuel Capacity,"31.6 gallons (120 liters) total fuel in wing tanks. 
 29.0 gallons (109. 6 liters) usable."
Oil Capacity,"3.2 quarts (3.0 liters) total in reservoir at 33.0 (838 mm) in front of datum 
 1.1 quarts (1.0 liters) usable"
Coolant Capacity,"2.5 quarts (2.4 liters) total minimum 
 2.6 quarts (2.5 liters) total maximum in engine housing and cooler at 46.0 (1170 mm) in 
 front of datum"
Maximum Operating Altitude,14500 feet
Control Surface Movements,"Aileron 
 trailing edge up 
 16° + 1.5° 
 trailing edge down 
 11° + 1.0° 
 Elevator 
 trailing edge up 
 23° ± 1.5° 
 trailing edge down 
 24° ± 1.5° 
 Rudder 
 left/right 
 29° ± 1.5° 
 Wing flaps 
 up 
 0° at stop of slotted flap 
 take off 
 17° ± 1.5° 
 landing 
 35° ± 1.5°"
Manufacturer’s Serial Numbers,"Model AT01-100 has three different serial number ranges that correspond to the EASA 
 TCDS A.527 sub-models termed “variants”, which is a term not recognized by the FAA 
 for part 23 airplanes. The Model AT01-100 will have one of these three serial number 
 ranges (Note 8): 
 S/N AT01-100A-300 and ff (subsequent), AT01-100B-300 and ff (subsequent), AT01- 
 100C-300 and ff (subsequent)."
Certification Basis,"Certificated under the Special Class provisions of 14 Code of Federal Regulations 
 (CFR), Part 21.17(b) -- 
 JAR-VLA thru amendment VLA/92/1 effective January 1, 1992 and 
 Additional Requirements: AQUILA GmbH Engine Mount Connection Design criteria 
 and Winglets for the AQUILA GmbH AT01 JAR-VLA Airplane, 
 (final criteria issued 10-20-2003 and published in the Federal Register FR Doc. 03-28138 
 dated November 10, 2003) (68 FR 56809). 
 14 CFR Part 36 effective November 18, 1969, including Amendments 36-1 
 through 36-28 
 Additional Requirements for Night VFR option – If modification option is approved 
 The EASA Special Conditions are Special Conditions VLA 1, VLA 181, VLA 773, VLA 
 807, VLA 903, VLA 905, VLA 1107, VLA 1121, VLA 1143, VLA 1147, VLA 1322, 
 VLA 1325, VLA 1331, VLA 1351, VLA 1353, VLA 1381, VLA 1383, VLA 1431, VLA 
 1547, VLA 1559 and VLA 1583. The FAA also adopted the corresponding EASA 
 acceptable Means of Compliance (AMC) as shown in appendix 2 of the CRI A-01 for the 
 night VFR project. (final design criteria issued 8-12-2013 as published in the Federal 
 Register FR Doc. 2013-20151 dated August 19, 2013) (78 FR 50313). 
 Additional Requirements for Advanced Avionics for this model: 
 14 CFR part 23 § 23.1307 at amendment 23-49, “Miscellaneous Equipment”. 
 14 CFR part 23 § 23.1311 at amendment 23-62, “Electronic Display Instrument 
 Systems” 
 14 CFR part 23 § 23.1321 at amendment 23-49, “Arrangement and visibility” 
 14 CFR part 23 § 23.1359 at amendment 23-49, “Electrical System Fire Protection”. 
 (final design criteria issued October 28, 2013 and published in the Federal Register 
 November 15, 2013) (78 FR 68687): 
 Date of Application for Amended Type Certificate was April 22, 2013."
