Keyterm,Info
"A6SO 
 Revision 2 
 Mael 
 (Burns) 
 BA-42 
 October 1, 1977",
Type Certificate Holder,"Mael Aircraft Corporation 
 Portage, Wisconsin"
"I - Model BA-42, 4 PCLM (Normal Category), approved May 12, 1970 
 Model BA-42, 6 PCLM (Normal Category), approved October 3, 1977",
Engines,2 Continental IO-360-D
Fuel,100/130 Minimum grade aviation gasoline
Engine limits,"For all operations, 2800 rpm (210 hp)"
Propeller and,"2 McCauley, Hub Model D2AF34C59,"
propeller limits,"Blade: Model 76C-2 
 Pitch: High 79°, Low 11.2°, measured at the 30 inch blade station. 
 Diameter: 74 inches (no further reduction permitted). 
 RPM Restrictions 1800-2050 with 18 inches MP, and above."
Propeller spinners,"2 Spinners, BAC P/N 42-6006 required"
Governors,"2 Woodward, Model 210436"
Airspeed limits,"Vne (Never exceed) 
 252 MPH (219 Kts.) 
 Vno (Maximum Structural Cruise) 
 200 MPH (173 Kts.) 
 Va (Maximum Design Maneuvering) 
 177 MPH (153 Kts.) 
 Vfe (Flaps Extended) 
 145 MPH (126 Kts.) 
 Vlo (Landing Gear Operating) 
 140 MPH (122 Kts.) 
 Vle (Landing Gear Extended) 
 155 MPH (134 Kts.) 
 Vmc (Minimum Control Speed) 
 95 MPH ( 82 Kts.)"
CG range,(+130.51) to (+138.85) at 3500 lbs. and less
Gear extended,"(+135.01) to (+138.85) at 4250 lbs. 
 Straight line variation between points given 
 Moment change due to retracting landing gear: -1296 inch-pounds."
Empty weight CG range,"Maximum Aft permissible empty weight c.g. is 134.57 inches. 
 Ballast may be required (see Dwg. No. 42-2031)"
Datum,"Datum line is 137.0 inches forward of centerline of main frame 
 (wing spar carry through)."
Leveling means,"Level line on left side of vertical tail for longitudinal leveling. 
 Deck of main frame at F. S. 137.0 for lateral leveling."
Page No,"1 
 2"
Rev No,"2 
 2"
Maximum weight,4250 pounds
Number of seats,"4 (2 at +118.6, 2 at +155.0) (4 PCLM Only) 
 6 (2 at +119.0, 2 at +156.0, 2 at +191.0) (6 PCLM)"
Maximum baggage,Baggage not authorized.
Fuel capacity,"100 gal. total (2 wing tanks, 50 gals. each) at +143.9. 37 gal. 
 usable each tank. See Note 1 for system fuel. (4 PCLM only) 49 
 gal. usable each tank. See Note 1 for system fuel. (6 PCLM only)"
Oil capacity,"20 qts. (10 qts. each engine) (7 qts. usable) at +92.0. See Note 1 
 for system oil."
Control surface movements,"Aileron 
 16° + 1.5° 
 Up 
 16° + 1.5° 
 Down 
 Aileron tab 
 14° + 1.5° 
 Up 
 14° + 1.5° 
 Down 
 (left wing only) 
 Elevator 
 11.75° + 0.0° 
 15° + 1.5° 
 Down 
 0.75° 
 Up 
 Rudder 
 23° + 1.5° 
 Right 
 23° + 1.5° 
 Left 
 Rudder Tab 
 20° + 1.5° 
 Right 
 27° + 1.5° 
 Left 
 Flaps 
 24° + 1.5° 
 Down"
Manufacturers Serial,002 and up (See NOTE for 4 PCLM and Serial No. 001)
Certification basis,"FAR 21 effective 1 February 1965, including Amendments 1 through 15. 
 FAR 23 effective 1 February 1965, including Amendments 1 through 4."
Production basis,"None. Prior to original certification of each aircraft, an FAA representative must 
 perform a detailed inspection for workmanship, materials, and conformity with the 
 approved technical data, and a check of the flight characteristics."
Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations 
 (see Certification Basis) must be installed in the aircraft for certification. Additional 
 required items of equipment are listed in the FAA approved BAC Report 42-7 or 
 the Airplane Flight Manual. Burns Aircraft Corporation Airplane Flight Manual 
 approved 12 May 1970, is required. (4 PCLM only). Mael Aircraft Corporation Airplane 
 Flight Manual approved October 3, 1977, is required (6 PCLM)."
Note 1,"Current weight and balance report including list of equipment included in certificatedempty weight, and 
 loading instructions, when necessary, must be provided for each aircraft at the time of original certification. 
 The certificated empty weight and the corresponding center of gravity ; 1) must include 26 gals. of unusable 
 fuel at (+130.9) and 4.0 lb. of system oil at (+92.0) (4 PCLM only), 2) must include 2 gals. of unusable fuel 
 at (+115.0) and 4.0 lbs. of system oil at (+92.0) 6 PCLM)."
Note 2,All placards required in the approved airplane flight manual must be installed in the appropriate location.
Note 3,Intentionally left blank.
Note 4,The electrical system is limited to a continuous load not to exceed 24 amperes.
Note 5,"The 4 PCLM approval was intended for Serial No. 001, only, which does not conform to type design data."
