Keyterm,Info
"R00026LA 
 CAPITOL HELICOPTERS INC. 
 UH-60A 
 HH-60L 
 May 15, 2020",
TYPE CERTIFICATE TC,CAPITOL HELICOPTERS INC.
HOLDER,"5757 Freeport Blvd 
 Sacramento, CA 95822"
"I - MODEL: UH-60A (Restricted Category Military Surplus Rotorcraft) Approved May 15, 2020.",
ENGINES,"(2) General Electric T700-GE-700 Original 
 (2) General Electric T700-GE-701C (Alternate) 
 (2) General Electric T700-GE-701D/CC (Alternate)"
FUEL,"Aviation Kerosene JP-4, JP-5, JP-8, Jet A, Jet A-1 or Jet B. 
 *See NOTE 8 for alternate and emergency fuels."
ENGINE LIMITS T700GE700,"SHAFT 
 POWER TURBINE 
 GAS GEN 
 POWER TURBINE 
 HP 
 RPM 
 RPM 
 INLET (TGT)"
Military Power 30 min,"1,561 
 20,900 
 44,700 
 850º C 
 1,318 
 20,900 
 44,700 
 775º C"
ENGINE LIMITS T700GE701C,"POWER TURBINE 
 SHAFT 
 POWER TURBINE 
 GAS GEN 
 INLET (TGT) 
 HP 
 RPM/% 
 RPM/%"
Contingency Rated Power CRP,"1,940 
 20,900/100 
 44,700/102 
 903º C"
Maximum Rating 10 Min dual,"1,890 
 20,900/100 
 44,700/102 
 878º C 
 1,800 
 20,900/100 
 44,700/102 
 851º C"
min dual,"1,662 
 20,900/100 
 44,700/102 
 810º C"
ENGINE LIMITS T700GE701DCC,"SHAFT 
 POWER TURBINE 
 GAS GEN 
 POWER TURBINE 
 HP 
 RPM/% 
 RPM/% 
 INLET (TGT)"
Contingency Rated Power CRP 2,"1,940 
 20,900/100 
 44,700/102 
 903º C"
Maximum Rating 10 Min dual,"1,890 
 20,900/100 
 44,700/102 
 878º C 
 1,800 
 20,900/100 
 44,700/102 
 851º C"
min dual,"1,662 
 20,900/100 
 44,700/102 
 810º C"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7"
Rev No,"- 
 - 
 - 
 - 
 - 
 - 
 -"
TRANSMISSION LIMITS,TORQUE:
UH60A,"110% Single Engine (No time limit) 
 100% Dual Engine (No time limit)"
ROTOR LIMITS,"Max. 258 RPM 
 Min. 232 RPM"
AIRSPEED LIMITS,"Vne Power on: 193 knots IAS, (221 MPH). See document RFM-CH-001 “Rotorcraft Flight 
 Manual for UH-60A Blackhawk Helicopter”, Revision NC, Dated March 18, 2020, or later 
 FAA-approved revision for variations of Vne with gross weight, pressure altitude, and 
 temperature and for additional data."
EMPTY WEIGHT CG RANGE,None
DATUM,341.2 inches forward of the main rotor centroid.
LEVELING MEANS,"Plumb bob in L/H cabin door frame to leveling plate on cabin floor. Ref. Work Package 1727 
 contained in TM 1-1570-237-23."
MAXIMUM WEIGHT,"22,000 lbs."
MINIMUM CREW,"2 (pilot, copilot)"
