Keyterm,Info
"H7EU 
 Revision 30 
 AGUSTA 
 Model A109 
 Model A109A 
 Model A109A II 
 Model A109C 
 Model A109K2 
 Model A109E 
 Model A119 
 Model A109S 
 Model AW119 MKII 
 Model AW109SP 
 June 14, 2021",
Type Certificate Holder,"Leonardo S.p.a. 
 Helicopter Division 
 Piazza Monte Grappa, 4 
 00195 – Rome, Italy"
Type Certificate Holder Record,"Agusta S.p.A. was previous name of TC holder. The company name change history is 
 presented below. 
 Type Certificate Holder 
   
   
    
 Period 
    
 Costruzioni Aeronautiche Giovanni Agusta Via Giovanni 
   
   
   
   
   
   
   
   
            
 28 May 1975 – 
 Agusta, 520; 21017 Cascina Costa di Samarate (VA) – Italy 
   
   
   
   
     
   
     
    
   
   
    
 29 November 1988 
   
   
   
   
   
   
   
   
   
   
   
 Agusta S.p.A. Via Giovanni Agusta, 520; 21017 Cascina 
 30 November 1988 ‐ 
     
   
     
    
   
   
    
 Costa di Samarate (VA) – Italy 
 19 December 1996 
   
     
   
   
   
   
   
   
   
 Agusta un’azienda di Finmeccanica S.p.A. Via Giovanni 
 20 December 1996 ‐ 
   
   
   
   
     
   
     
    
   
   
    
 Agusta, 520; 21017 Cascina Costa di Samarate (VA) – Italy 
 27 December 1999 
   
   
   
   
   
   
   
   
   
   
   
 Agusta S.p.A. Via Giovanni Agusta, 520; 21017 Cascina 
 28 December 1999 ‐ 
     
   
     
    
   
   
    
 Costa di Samarate (VA) – Italy 
 31 May 2011 
   
   
   
   
   
   
   
   
   
            
 AgustaWestland S.p.A. Via Giovanni Agusta, 520; 21017 
 1 June 2011 ‐ 
   
     
   
     
    
   
   
    
 Cascina Costa di Samarate (VA) – Italy 
 30 July 2014 
   
   
   
   
     
   
   
   
          
 AgustaWestland S.p.A. Piazza Monte Grappa, 4; 00195 
 31 July 2014 ‐ 
    
   
   
    
 Roma ‐ Italy 
 31 December 2015 
   
   
   
   
   
   
   
   
    
 Finmeccanica S.p.A., Helicopter Division Piazza Monte 
 1 January 2016 ‐ 
     
   
   
    
   
   
    
 Grappa, 4; 00195 Roma ‐ Italy 
 14 July 2016 
   
   
   
   
   
     
   
   
   
    
 Leonardo S.p.A., Helicopters Piazza Monte Grappa, 4; 
 since 15 July 2016 
   
    
 00195 Roma ‐ Italy"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 20"
Rev No,"29 
 10 
 11 
 11 
 10 
 10 
 11 
 11 
 11 
 11 
 11 
 18 
 18 
 17 
 19 
 19 
 17 
 23 
 18 
 23"
Page No,"21 
 22 
 23 
 24 
 25 
 26 
 27 
 28 
 29 
 30 
 31 
 32 
 33 
 34 
 35 
 36 
 37 
 38 
 39 
 40"
Rev No,"28 
 28 
 28 
 28 
 28 
 23 
 24 
 24 
 24 
 24 
 24 
 24 
 26 
 28 
 28 
 28 
 28 
 28 
 29 
 30"
Page No,"41 
 42 
 43 
 44 
 45 
 46"
Rev No,"28 
 24 
 25 
 25 
 25 
 29"
"I. 
 Model A109 (Normal Category Helicopter) approved June 1, 1975.",
