Keyterm,Info
"1H1 
 Revision 6 
 KAMAN 
 K-190A 
 K-225 
 September 26, 1950",
Manufacturer,"The Kaman Aircraft Corp. 
 Bradley Field 
 Windsor Locks, Conn."
"I - Model K-190A, 2 POLH, Approved April 15, 1949",
Engine,Lycoming O-435-C
Fuel,73 min. octane aviation gasoline
Engine limits,"Maximum rpm (for all operation) 2550 (190 hp) 
 Minimum idle rpm 800"
Rotor limits,"Power Off (Rotor Tach.) 
 Power On (Engine Tach.) 
 Maximum 250 rpm 
 Maximum 2550 rpm 
 Minimum 200 rpm 
 Minimum 2375 rpm (Sea level to 3000 ft.) 
 (Above 3000 ft. alt. increase 
 minimum 20 rpm per thousand ft.)"
Airspeed limits,Never exceed 65 mph True Ind. (Above 3000 ft. alt. decrease 3 mph per thousand ft.)
CG range,(101.5) to (105.5)
Empty weight CG range,None
Maximum weight,2500 lbs.
No of seats,2. Pilot at (40.5) and passenger at (80).
Maximum Baggage,75 lbs. (40.5)
Fuel capacity,38 gals. (109)
Engine oil capacity,3 gals. (135)
Transmission oil,1.5 gals. (109)
Rotor blade travel,"Teetering (Flapping) (About axis perpendicular to shaft) 
 12° UP to 12° DOWN. 
 Hunting (About axis parallel to shaft) 
 0° to +10° Autorotation 
 0° to -23° Starting 
 Tolerance +2°"
Rotor tab position,For rotor blade rigging information see applicable Service Manual.
Page No,"1 
 2 
 3 
 4"
Rev No,"4 
 4 
 6 
 6"
Serial Nos eligible,2 and up
Required equipment,"Items 1, 101(a), 102, 103, 104, 106, 201(a), 202, 205, 206, 301(a), 302(a), 303(a), 
 401(a)."
"II - Model K-225, 3 POLH, Approved September 16, 1949",
Engine,Lycoming O-435-A2
Fuel,91 min. octane aviation gasoline
Engine limits,"Maximum rpm (for all operation) 3000 (225 hp) 
 Minimum idle rpm 900"
Rotor limits,"Power Off (Rotor Tach.) 
 Power On (Engine Tach.) 
 Maximum 250 rpm 
 Maximum 3000 rpm 
 Minimum 200 rpm 
 Minimum 2700 rpm"
Airspeed limits,Never exceed 72 mph True Ind.
CG range,(101.5) to (105.0)
Empty weight CG range,None
Maximum weight,2500 lbs.
No of seats,3. Pilot at (40.5) and 2 passengers at (80).
Maximum Baggage,75 lbs. (40.5)
Fuel capacity,38 gals. (109)
Engine oil capacity,3 gals. (135)
Transmission oil,1.5 gals. (109)
Rotor blade travel,"Teetering (Flapping) (About axis perpendicular to shaft) 
 12° UP to 12° DOWN. 
 Hunting (About axis parallel to shaft) 
 0° to +10° Autorotation 
 0° to -23° Starting 
 Tolerance +2°"
Rotor tab position,"For rotor blade rigging information, see applicable Service Manual."
Serial Nos eligible,2 and up
Required equipment,"Items 1, 101(b), 102, 103, 104, 106, 201(a), 202, 205, 206, 301(b), 302(b), 303(b), 
 401(b)."
Specifications Pertinent to All Models,
Datum,129 in. forward of centerline main landing gear torque tube.
Leveling means,"Leveling lugs on right longeron (97) Fore & Aft. 
 Cross Tube, base of tower, between fuel tank straps, (95) (Lateral)."
Certification basis,Type Certificate No. 1H1 (CAR 6)
Production basis,"None. Prior to original certification a CAA Representative must perform a detailed 
 instpection for workmanship, materials, and conformity with the approved technical 
 data, and a check of the flight characteristics."
Export eligibility,"Eligible for export to all countries subject to the provisions of ASR 312 (MOP 2-4 
 contains the same information)."
Equipment,"A plus (+) or minus (-) sign preceding the weight of an item indicates the net weight 
 change when that item is installed."
1,"Main Rotors (2) Kaman Dwg. R-30 and R-31 
 338 lbs. (109) 
 (Forged rotor hubs and rotor blade retention ends)"
2,"Weatherized Main Rotor Blades (2) 
 Use actual wgt. change 
 Kaman Dwgs. R33-12 and R32-8 
 Engine and Engine Accessories - Fuel and Oil System"
