Keyterm,Info
"H11NM 
 Revision 10 
 Robinson 
 R44 
 R44 II 
 October 6, 2020",
Type Certificate Holder,"Robinson Helicopter Company 
 2901 Airport Drive 
 Torrance, California 90505"
"I. Model R44 (Normal Category Rotorcraft), Approved December 10, 1992 
 Model R44 helicopters with serial numbers below 10000 are configured with four seats. Model R44 helicopters with serial 
 number 30001 and subsequent are configured with two seats. Some limitations are configuration-specific as indicated below. 
 The Rotorcraft Flight Manual is also configuration-specific and has manufacturer’s document number RTR 461 for the four seat 
 configuration and RTR 463 for the two seat configuration.",
Engine,"One Lycoming O-540-F1B5, Type Certificate number E-295"
Fuel,See Rotorcraft Flight Manual (RFM)
Engine Limits,"S/Ns below 10000: 
 Maximum continuous: 
 205 hp at 2718 rpm (102%) 
 Takeoff (5 minute): 
 225 hp at 2718 rpm (102%) 
 S/N 30001 and subsequent: 
 Maximum continuous: 
 185 hp at 2718 rpm (102%) 
 Takeoff (5 minute): 
 210 hp at 2718 rpm (102%) 
 For all S/Ns: 
 See appropriate Rotorcraft Flight Manual for manifold pressure settings corresponding to 
 horsepower limits."
Rotor Speed Limits all SNs,"Power Off (Rotor Tach) 
 Power On (Rotor Tach) 
 Maximum: 432 rpm (108%) 
 Maximum: 408 rpm (102%) 
 Minimum: 360 rpm (90%) 
 Minimum: 404 rpm (101%) * 
 * Earlier R44s with tachometers showing an engine green arc range of 99% to 102% have 
 a minimum power-on rotor speed of 396 rpm."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7"
Rev No,"10 
 8 
 10 
 10 
 10 
 10 
 10"
Airspeed Limits,"S/Ns below 10000: 
 VNE (never exceed speed) at sea level is 130 KIAS (120 KIAS with fixed floats) for 
 takeoff gross weights of 2200 lbs. or less. VNE at sea level is 120 KIAS (110 KIAS with 
 fixed floats) for takeoff gross weights over 2200 lbs. 
 S/N 30001 and subsequent: 
 VNE (never exceed speed) at sea level is 120 KIAS for all takeoff weights with or without 
 fixed floats. 
 For all S/Ns: 
 Power Off (Autorotation) VNE at sea level is 100 KIAS. 
 For reduction of VNE with altitude and temperature, see appropriate Rotorcraft Flight 
 Manual. 
 Airspeed limit at power settings above Maximum Continuous Power is 100 KIAS. 
 Airspeed limit with inflated pop-out floats is 80 KIAS. 
 Airspeed limit for any combination of Doors Off is 100 KIAS."
