Keyterm,Info
"1A4 
 Revision 24 
 Piper Aircraft, Inc 
 PA-20 
 PA-20S 
 PA-20 ""115"" 
 PA-20S ""115"" 
 PA-20 ""135"" 
 PA-20S ""135"" 
 August 7, 2006",
Type Certificate Holder,"Piper Aircraft, Inc. 
 2926 Piper Drive 
 Vero Beach, Florida 32960"
Type Certificate Holder Record,"The New Piper Aircraft, Inc transferred TC 1A4 to Piper Aircraft, Inc on August 7, 2006."
"I - Model PA-20, 4 PCLM Normal Category Only), Approved December 21, 1949.",
Engine,Lycoming O-290-D
Fuel,80 minimum octane aviation gasoline
Engine Limits,"For all operations, 2600 rpm (125 hp)"
Airspeed Limits,"Maneuvering 
 106 mph 
 (92 knots) 
 True Ind. 
 Maximum Structural Cruising 
 126 mph 
 (110 knots) 
 True Ind. 
 Never Exceed 
 158 mph 
 (137 knots) 
 True Ind. 
 Flaps Extended 
 80 mph 
 (70 knots) 
 True Ind."
C G Range,"(+17.5) 
 to 
 (+24.0) 
 at 
 1800 lbs. 
 (+12.0) 
 to 
 (+24.0) 
 at 
 1490 lbs. 
 (+11.5) 
 to 
 (+24.0) 
 at 
 1240 lbs. or less 
 Straight line variation between points given. 
 LBS. 
 1800 
 1600 
 REAR 
 LIMIT 
 1400 
 FRONT 
 LIMIT 
 1200 
 1000 
 10 
 12 
 14 
 16 
 18 
 20 
 22 
 24 
 26 
 INCHES"
Empty weight C G Range,None
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 Rev. No. 24 22 22 22 23 23 23 22 
 23"
Maximum Weight,1800 lbs.
Number of Seats,"4 
 (2 at +18 to +21 and 2 at +49)"
Maximum Baggage,"50 lbs. 
 (+67)"
Fuel Capacity,"36 gallons 
 (2 wing tanks at +24)"
Oil Capacity,2 gallons (-29)
Serial Numbers Eligible,20-1 and up.
Required Equipment,"In addition to the pertinent required basic equipment specified in CAR 3, the following 
 items of equipment must be installed: 
 Items 1(a), 101, 201(a), 202, 204(a), and 401(a)."
"II - Model PA-20 ""115"", 4 PCLM (Normal Category Only), Approved March 22, 1950.",
Engine,Lycoming O-235-C1
Fuel,80 minimum octane aviation gasoline
Engine Limits,"Take-off (one minute), 2800 rpm (115 hp) 
 All other operations, 2600 rpm (108) hp)"
Airspeed Limits,"Maneuvering 
 105 mph 
 (91 knots) 
 True Ind. 
 Maximum Structural Cruising 
 117 mph (102 knots) 
 True Ind. 
 Never Exceed 
 140 mph (122 knots) 
 True Ind. 
 Flaps Extended (when Item 601 is installed) 
 80 mph 
 (70 knots) 
 True Ind."
C G Range,"(+16.6) 
 to 
 (+24.0) 
 at 
 1750 lbs. 
 (+12.0) 
 to 
 (+24.0) 
 at 
 1490 lbs. 
 (+11.5) 
 to 
 (+24.0) 
 at 
 1240 lbs. or less 
 Straight line variation between points given. 
 LBS. 
 1800 
 1600 
 REAR 
 LIMIT 
 1400 
 FRONT 
 LIMIT 
 1200 
 INCHES 
 1000 
 10 
 12 
 14 
 16 
 18 
 20 
 22 
 24 
 26"
Empty Weight C G Range,None
Maximum Weight,1750 lbs.
Number of Seats,"4 
 (2 at +18 to +21 and 2 at +49)"
Maximum Baggage,"50 lbs. 
 (+67)"
Fuel Capacity,"36 gallons 
 (2 wing tanks at +24)"
