Keyterm,Info
"1 of 26 
 H4EU, Rev 19",
"H4EU 
 Revision 19 
 SA330F 
 (Cancelled) 
 SA330G 
 (Cancelled) 
 SA330J 
 AS332C 
 AS332C1 
 AS332L 
 AS332L1 
 AS332L2 
 EC225LP 
 October 8, 2015",
Type Certificate Holder,"Airbus Helicopters 
 Aeroport International Marseille Provence 
 13725 - Marignane - Cedex 
 France"
TC Holder Record,"Eurocopter France changed name to Airbus Helicopters on January 1, 2014."
"I. 
 Model SA330F (Transport Helicopter, Categories A and B), approved 23 June 1971. Cancelled 18 November 2014.",
Engine,2 Turbomeca TURMO IV A
Engine Limits,"Sea level static - standard day conditions (59°F 29.92 in. hg.) 
 Shaft 
 Max. 
 Gas 
 Power 
 HP 
 Duration 
 Generator 
 Turbine Inlet 
 minutes 
 RPM 
 Temperature °C 
 Takeoff 
 1274 
 5 
 33,300 
 780 
 One engine inoperative 
 1415 
 2 1/2 
 33,950 
 790 
 (2 1/2 mn power rating) 
 One engine inoperative 
 1274 
 30 
 33,300 
 780 
 (30 mn power rating) 
 Maximum Continuous 
 1170 
 No Limit 
 32,800 
 750 
 Maximum Transient 
 1/2 
 34,100 
 800 
 Starting (During 
 1/2 
 750 
 (Before 
 1/2 
 150 (max.) 
 100% = 33,500 r.p.m. 
 Nominal Free Turbine Speed is: 22,840 r.p.m."
Maximum Weight,"14,800 lb. (Category A and Category B)"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 20"
Rev No,"18 
 18 
 18 
 4 
 7 
 8 
 8 
 19 
 18 
 18 
 18 
 14 
 14 
 13 
 15 
 13 
 16 
 13 
 13 
 18"
Page No,"21 
 22 
 23 
 24 
 25 
 26"
Rev No,"18 
 18 
 18 
 18 
 18 
 19"
"II. Model SA330G (Transport Helicopter, Categories A and B), approved 15 May 1974. Cancelled 18 November 2014. 
 (Same as Model SA 330F except for more powerful engines and increase in weight).",
Engines,2 Turbomeca TURMO IV C
Engine Limits,"Sea level static - standard day conditions (59°F 29.92 in. hg.) 
 Shaft 
 Max. 
 Gas 
 Power 
 HP 
 Duration 
 Generator 
 Turbine Inlet 
 minutes 
 RPM 
 Temperature °C 
 Takeoff 
 1495 
 5 
 33,450 
 780 
 One engine inoperative 
 1555 
 2 1/2 
 33,800 
 790 
 (2 1/2 mn power rating) 
 One engine inoperative 
 1380 
 30 
 32,900 
 740 
 (30 mn power rating) 
 Maximum Continuous 
 1260 
 No Limit 
 32,400 
 705 
 Maximum Transient 
 1/2 
 34,100 
 790 
 Starting (During 
 1/2 
 750 
 (Before 
 150 (max.) 
 100% = 33,500 r.p.m. 
 Nominal Free Turbine Speed is: 22,840 r.p.m."
Maximum Weights,"15,400 lb. (Category A and Category B)"
"III. Model SA330J (Transport Helicopter, Categories A and B), approved 9 June, 1976.",
Engines,2 Turbomeca TURMO IV C
Engine Limits,"Sea level static - standard day conditions (59°F 29.92 in. hg.) 
 Shaft 
 Max. 
 Gas 
 Power 
 HP 
 Duration 
 Generator 
 Turbine Inlet 
 minutes 
 RPM 
 Temperature °C 
 Takeoff 
 1495 
 5 
 33,450 
 780 
 One engine inoperative 
 1555 
 2 1/2 
 33,800 
 790 
 (2 1/2 mn power rating) 
 One engine inoperative 
 1380 
 30 
 32,900 
 740 
 (30 mn power rating) 
 Maximum Continuous 
 1260 
 No Limit 
 32,400 
 705 
 Maximum Transient 
 1/2 
 34,100 
 790 
 Starting (During 
 1/2 
 750 
 (Before 
 150 (max.) 
 100% = 33,500 r.p.m. 
 Nominal Free Turbine Speed is: 22,840 r.p.m."
Maximum Weight,"16,300 lb. (Category A and B)"
MGB Limits,"Nominal Free Turbine Speed: 22,840 r.p.m. 
 Maximum Torque (Takeoff) 
 2 x 108,5 mdaN (2427 hp.) 
 Maximum Continuous Torque 
 2 x 78 
 mdaN (1742 hp.) 
 Maximum Torque (One Engine Inoperative) 
 156 
 mdaN (1742 hp.) 
 (Torques based on torquemeter shaft r.p.m. of 7960)"
Rotor Limits,"Maximum: 
 310 r.p.m. 
 Minimum: 
 220 r.p.m. when IAS is below 108 knots. 
 240 r.p.m. when IAS is above 108 knots. 
 See Rotorcraft Flight Manual for other limits."
Airspeed Limits,"Never exceed 167 knots CAS at minimum weight. Variation of VNE with weight and 
 altitude is in the Rotorcraft Flight Manual."
CG Range,"Longitudinal: 
 + 177 inches to + 194.7 inches 
 Lateral: 
 Right 3.55 inches 
 Left 3.15 
 See Rotorcraft Flight Manual for external load C.G. range."
Datum,185 inches forward of center reference on the cabin floor (main rotor centroid).
Leveling Means,Leveling plates on each side of fuselage.
Minimum Crew,"The minimum crew required for IFR operation consists of 2 pilots. 
 For Category A consists of 2 pilots. (For VFR operation). 
 For Category B consists of 1 pilot. (For VFR operation)."
Maximum Passengers,19 (Limited by emergency exits available).
Total Fuel Capacity,"414 U.S. Gallons 
 LH Group = 240 U.S. Gal. at 217.3 inches 
 RH Group = 174 U.S. Gal. at 155.1 inches 
 (See NOTE 1 for data on system fuel and oil)."
