Keyterm,Info
"A7CE 
 Revision 50 
 Textron Aviation Inc. 
 401 
 411A 
 401A 
 414 
 401B 
 414A 
 402 
 421 
 402A 
 421A 
 402B 
 421B 
 402C 
 421C 
 411 
 425 
 February 21, 2020",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, Kansas 67215"
Type Certificate Holder Record,"Cessna Aircraft Company transferred to 
 Textron Aviation Inc. on July 29, 2015"
"I. 
 Model 411 (Normal Category), Approved August 17, 1964 
 Model 411A (Normal Category), Approved January 26, 1967",
Engines,"Two Continental GTSIO-520-C, reduction gear ratio .750:1"
Fuel,Grade 100 or 100LL aviation gasoline
Engine Limits,"For all operations, 2400 propeller r.p.m. (340 hp.) 
 34.5 in. Hg. Mp. up to critical altitude of 16,000 ft. in standard atmosphere. Above 
 16,000 ft. the following maximum Mp. applies for maximum r.p.m. 
 Altitude (ft.) 
 Max. Allowable Mp. (in. Hg.) 
 16,000 
 34.5 
 18,000 
 31.2 
 20,000 
 29.0 
 22,000 
 26.4 
 24,000 
 24.3 
 26,000 
 22.2 
 28,000 
 20.2 
 30,000 
 18.5"
1,"2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12"
50,"41 
 43 
 43 
 46 
 40 
 40 
 41 
 43 
 41 
 40 
 44"
13,"14 
 15 
 16 
 17 
 18 
 19 
 20 
 21 
 22 
 23 
 24"
41,"40 
 43 
 41 
 41 
 40 
 41 
 40 
 41 
 40 
 50 
 45"
Propeller and,1. Model 411 only
Propeller Limits,"Two Hartzell full-feathering 3-bladed propeller installations 
 (a) Hartzell Hub HC-A3VF-2D with V8833 blades 
 Diameter: not over 88.4 in., not under 86.4 in. 
 (no further reduction permitted) 
 Pitch settings at 30 in. station: 
 low 14.0°, +0°, -2° 
 feathered 84.0°, +2°, -0° 
 (b) Hydraulic Governor Woodward A210444, 210439, C210446 or B210529 
 (c) Propeller spinner and bulkhead assembly, Hartzell 835-20 
 or 
 2. Models 411, 411A 
 Two McCauley full-feathered 3-bladed propeller installations 
 (a) McCauley hub 3AF34C74 with 90LF-0 blades or 
 McCauley hub 3AF37C510 with 90LFB blades 
 Diameter: not over 90 in., not under 84.0 in. with 
 90LF-0 blades or not under 88.0 in. with 90LFB-0 blades. 
 (no further reduction permitted) 
 Pitch settings at 30 in. station: 
 low 14.0°, +0.2° 
 feathering 84.5°, +0.3° 
 (b) Hydraulic governor Woodward A210444, 210439, C210446 or B210529 
 (c) Propeller spinner and bulkhead assembly, 
 McCauley D-3574 or D-3732 for use with C74 Model Propeller, or 
 McCauley D-7229 for use with C510 Model Propeller."
Airspeed Limits,"Maneuvering 
 180 m.p.h. (156 knots)"
CAS,"Maximum structural cruising 
 230 m.p.h. (200 knots) 
 Never exceed 
 266 m.p.h. (231 knots) 
 Landing gear operating 
 160 m.p.h. (139 knots) 
 Landing gear extended 
 160 m.p.h. (139 knots) 
 Flaps extended 15° 
 180 m.p.h. (156 knots) 
 Flaps extended 45° 
 160 m.p.h. (139 knots) 
 Minimum control 
 103 m.p.h. ( 90 knots)"
CG Range Landing,(+150.6) to (+155.5) at 6500 lb.
Gear Extended,"(+155.7) at 6100 lb. or less 
 (+144.3) at 5200 lb. or less 
 Straight line variation between points given 
 Landing gear retracted moment change: +837 in.-lb."
Empty Wt CG Range,None
Leveling Means,"External screw heads on right side of fuselage at stations +213.65 and +238.00 
 on W.L. +93.80"
Maximum Weight,"Landing 6500 lb., takeoff 6500 lb."
No of Seats,"6, 7 or 8 (2 at +137.0, 2 at +175.5, 2 at +215.5, 1 or 2 at +238.0) 
 (See manufacturer's equipment list for optional seating arrangements)"
Maximum Baggage,"Model 411: 120 lb. (+58.0), 240 lb. (+186.0), 340 lb. (+246.5) 
 Model 411A: 350 lb. (+71.0), 240 lb. (+186.0), 340 lb. (+246.5)"
Fuel Capacity,"175 gal. (2 wing tip tanks, 51 gal. ea., 50 gal. usable at 
 +152.0 and 2 wing tanks, 36.5 gal. ea., 35 gal. usable at +164.0) 
 See NOTE 1 for data on unusable fuel"
Oil Capacity,"26 qt. (13 qt. in ea. engine at +115.4; usable 7.0 qt. per engine) 
 See NOTE 1 for undrainable oil"
Control Surface Movements,"Wing flaps 
 Down 
 45°, +1°, -0° 
 Main surfaces 
 Aileron 
 Up 20°, +1°, -0° 
 Down 20°, +1°, -0° 
 Elevator 
 Up 25°, +1°, -0° 
 Down 15°, +1°, -0° 
 Rudder 
 Right 32°, +1°, -0° 
 Left 32°, +1°, -0° 
 (Read degrees normal to rudder hinge line) 
 Tab (main surface in neutral) 
 Aileron 
 Up 20°, +1°, -0° 
 Down 20°, +1°, -0° 
 Elevator 
 Up 10°, +1°, -0° 
 Down 26°, +1°, -0° 
 Rudder 
 Right 17°, +1°, -0° 
 Left 22°, +1°, -0° 
 (Read degrees normal to rudder hinge line)"
Serial Nos Eligible,"Model 411: 
 411-0001 through 411-0250 
 Model 411A: 
 411-0251 through 411-0300"
"II. Model 401 (Normal Category), Approved September 20, 1966 
 Model 401A (Normal Category), Approved October 29, 1968 
 Model 401B (Normal Category), Approved November 12, 1969",
Engines,Two Continental TSIO-520-E or TSIO-520-EB (In any combination)
Fuel,Grade 100 or 100LL aviation gasoline
Engine Limits,"For all operations, 2700 r.p.m. (300 hp.) 34.5 in. Hg. Mp. up to 
 critical altitude of 16,000 ft. in standard atmosphere. Above 
 16,000 ft. the following maximum Mp. applies for maximum r.p.m. 
 Altitude (ft.) 
 Max Allowable Mp. (in. Hg.) 
 16,000 
 34.5 
 18,000 
 31.8 
 20,000 
 29.5 
 22,000 
 27.3 
 24,000 
 25.1 
 26,000 
 23.0 
 28,000 
 22.0 
 30,000 
 19.0"
Propeller and,Two McCauley full-feathered 3-bladed propeller installations
